"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\2020\20-02-FEB\","GFA200226MDW_002.d","26 Feb 2020  19:09    ","PT010 meth nf2","5% in 10 nC34+ 10 tol"
"Signal: GFA200226MDW_002.d\FID1A.CH"
0.494,64670.000
0.495,64660.000
0.497,64656.000
0.499,64622.000
0.500,64617.000
0.502,64608.000
0.504,64612.000
0.505,64621.000
0.507,64584.000
0.509,64599.000
0.510,64612.000
0.512,64652.000
0.514,64638.000
0.515,64618.000
0.517,64627.000
0.519,64635.000
0.520,64637.000
0.522,64604.000
0.524,64589.000
0.525,64584.000
0.527,64612.000
0.529,64614.000
0.530,64612.000
0.532,64609.000
0.534,64616.000
0.535,64601.000
0.537,64611.000
0.539,64642.000
0.540,64678.000
0.542,64684.000
0.544,64664.000
0.545,64639.000
0.547,64626.000
0.549,64645.000
0.550,64637.000
0.552,64635.000
0.554,64612.000
0.555,64630.000
0.557,64614.000
0.559,64593.000
0.560,64580.000
0.562,64609.000
0.564,64640.000
0.565,64622.000
0.567,64632.000
0.569,64643.000
0.570,64659.000
0.572,64643.000
0.574,64620.000
0.575,64627.000
0.577,64623.000
0.579,64613.000
0.580,64606.000
0.582,64594.000
0.584,64594.000
0.585,64583.000
0.587,64605.000
0.589,64620.000
0.590,64630.000
0.592,64604.000
0.594,64623.000
0.595,64622.000
0.597,64640.000
0.599,64613.000
0.600,64626.000
0.602,64610.000
0.604,64619.000
0.605,64619.000
0.607,64635.000
0.609,64643.000
0.610,64638.000
0.612,64621.000
0.614,64637.000
0.615,64638.000
0.617,64636.000
0.619,64599.000
0.620,64570.000
0.622,64562.000
0.624,64569.000
0.625,64607.000
0.627,64637.000
0.629,64647.000
0.630,64628.000
0.632,64619.000
0.634,64625.000
0.635,64630.000
0.637,64653.000
0.639,64650.000
0.640,64649.000
0.642,64627.000
0.644,64634.000
0.645,64637.000
0.647,64629.000
0.649,64605.000
0.650,64618.000
0.652,64621.000
0.654,64647.000
0.655,64632.000
0.657,64616.000
0.659,64586.000
0.660,64580.000
0.662,64593.000
0.664,64601.000
0.665,64594.000
0.667,64600.000
0.669,64619.000
0.670,64629.000
0.672,64639.000
0.674,64620.000
0.675,64589.000
0.677,64571.000
0.679,64573.000
0.680,64573.000
0.682,64581.000
0.684,64575.000
0.685,64609.000
0.687,64600.000
0.689,64603.000
0.690,64595.000
0.692,64585.000
0.694,64583.000
0.695,64612.000
0.697,64636.000
0.699,64633.000
0.700,64615.000
0.702,64632.000
0.704,64640.000
0.705,64657.000
0.707,64635.000
0.709,64642.000
0.710,64604.000
0.712,64568.000
0.714,64565.000
0.715,64594.000
0.717,64632.000
0.719,64603.000
0.720,64590.000
0.722,64576.000
0.724,64583.000
0.725,64577.000
0.727,64561.000
0.729,64578.000
0.730,64596.000
0.732,64629.000
0.734,64641.000
0.735,64651.000
0.737,64649.000
0.739,64648.000
0.740,64610.000
0.742,64601.000
0.744,64595.000
0.745,64621.000
0.747,64644.000
0.749,64637.000
0.750,64601.000
0.752,64570.000
0.754,64560.000
0.755,64592.000
0.757,64598.000
0.759,64604.000
0.760,64594.000
0.762,64589.000
0.764,64586.000
0.765,64576.000
0.767,64587.000
0.769,64575.000
0.770,64569.000
0.772,64549.000
0.774,64558.000
0.775,64567.000
0.777,64596.000
0.779,64601.000
0.780,64608.000
0.782,64579.000
0.784,64608.000
0.785,64607.000
0.787,64637.000
0.789,64600.000
0.790,64575.000
0.792,64554.000
0.794,64571.000
0.795,64580.000
0.797,64571.000
0.799,64556.000
0.800,64584.000
0.802,64587.000
0.804,64605.000
0.805,64591.000
0.807,64615.000
0.809,64605.000
0.810,64595.000
0.812,64579.000
0.814,64591.000
0.815,64598.000
0.817,64589.000
0.819,64577.000
0.820,64589.000
0.822,64603.000
0.824,64611.000
0.825,64603.000
0.827,64607.000
0.829,64618.000
0.830,64630.000
0.832,64635.000
0.834,64631.000
0.835,64640.000
0.837,64615.000
0.839,64588.000
0.840,64566.000
0.842,64580.000
0.844,64601.000
0.845,64612.000
0.847,64624.000
0.849,64604.000
0.850,64601.000
0.852,64588.000
0.854,64596.000
0.855,64569.000
0.857,64555.000
0.859,64570.000
0.860,64573.000
0.862,64597.000
0.864,64581.000
0.865,64594.000
0.867,64581.000
0.869,64608.000
0.870,64620.000
0.872,64596.000
0.874,64574.000
0.875,64550.000
0.877,64585.000
0.879,64574.000
0.880,64580.000
0.882,64546.000
0.884,64556.000
0.885,64552.000
0.887,64541.000
0.889,64550.000
0.890,64550.000
0.892,64585.000
0.894,64580.000
0.895,64592.000
0.897,64593.000
0.899,64599.000
0.900,64609.000
0.902,64618.000
0.904,64606.000
0.905,64581.000
0.907,64550.000
0.909,64537.000
0.910,64571.000
0.912,64588.000
0.914,64601.000
0.915,64567.000
0.917,64552.000
0.919,64541.000
0.920,64551.000
0.922,64573.000
0.924,64565.000
0.925,64560.000
0.927,64548.000
0.929,64565.000
0.930,64565.000
0.932,64566.000
0.934,64535.000
0.935,64526.000
0.937,64533.000
0.939,64555.000
0.940,64577.000
0.942,64571.000
0.944,64579.000
0.945,64555.000
0.947,64547.000
0.949,64516.000
0.950,64548.000
0.952,64576.000
0.954,64595.000
0.955,64604.000
0.957,64599.000
0.959,64609.000
0.960,64599.000
0.962,64585.000
0.964,64599.000
0.965,64600.000
0.967,64592.000
0.969,64554.000
0.970,64558.000
0.972,64567.000
0.974,64587.000
0.975,64587.000
0.977,64567.000
0.979,64550.000
0.980,64538.000
0.982,64566.000
0.984,64583.000
0.985,64582.000
0.987,64593.000
0.989,64597.000
0.990,64583.000
0.992,64557.000
0.994,64564.000
0.995,64587.000
0.997,64578.000
0.999,64581.000
1.000,64567.000
1.002,64585.000
1.004,64550.000
1.005,64574.000
1.007,64591.000
1.009,64617.000
1.010,64580.000
1.012,64564.000
1.014,64559.000
1.015,64548.000
1.017,64531.000
1.019,64499.000
1.020,64528.000
1.022,64530.000
1.024,64535.000
1.025,64519.000
1.027,64483.000
1.029,64475.000
1.030,64463.000
1.032,64494.000
1.034,64503.000
1.035,64510.000
1.037,64491.000
1.039,64512.000
1.040,64535.000
1.042,64584.000
1.044,64585.000
1.045,64573.000
1.047,64549.000
1.049,64555.000
1.050,64558.000
1.052,64549.000
1.054,64586.000
1.055,64593.000
1.057,64620.000
1.059,64583.000
1.060,64588.000
1.062,64577.000
1.064,64568.000
1.065,64564.000
1.067,64563.000
1.069,64566.000
1.070,64555.000
1.072,64576.000
1.074,64580.000
1.075,64596.000
1.077,64592.000
1.079,64615.000
1.080,64591.000
1.082,64590.000
1.084,64571.000
1.085,64574.000
1.087,64554.000
1.089,64562.000
1.090,64577.000
1.092,64587.000
1.094,64557.000
1.095,64575.000
1.097,64562.000
1.099,64561.000
1.100,64527.000
1.102,64529.000
1.104,64534.000
1.105,64558.000
1.107,64551.000
1.109,64556.000
1.110,64527.000
1.112,64563.000
1.114,64573.000
1.115,64579.000
1.117,64538.000
1.119,64514.000
1.120,64505.000
1.122,64508.000
1.124,64537.000
1.125,64529.000
1.127,64537.000
1.129,64512.000
1.130,64528.000
1.132,64501.000
1.134,64479.000
1.135,64458.000
1.137,64462.000
1.139,64485.000
1.140,64507.000
1.142,64520.000
1.144,64512.000
1.145,64500.000
1.147,64467.000
1.149,64457.000
1.150,64460.000
1.152,64504.000
1.154,64515.000
1.155,64516.000
1.157,64507.000
1.159,64526.000
1.160,64538.000
1.162,64544.000
1.164,64544.000
1.165,64528.000
1.167,64560.000
1.169,64557.000
1.170,64563.000
1.172,64528.000
1.174,64529.000
1.175,64523.000
1.177,64507.000
1.179,64511.000
1.180,64522.000
1.182,64535.000
1.184,64508.000
1.185,64502.000
1.187,64509.000
1.189,64541.000
1.190,64542.000
1.192,64533.000
1.194,64511.000
1.195,64510.000
1.197,64524.000
1.199,64516.000
1.200,64511.000
1.202,64493.000
1.204,64504.000
1.205,64533.000
1.207,64557.000
1.209,64563.000
1.210,64541.000
1.212,64522.000
1.214,64519.000
1.215,64518.000
1.217,64531.000
1.219,64537.000
1.220,64558.000
1.222,64551.000
1.224,64576.000
1.225,64559.000
1.227,64552.000
1.229,64513.000
1.230,64519.000
1.232,64509.000
1.234,64517.000
1.235,64516.000
1.237,64521.000
1.239,64517.000
1.240,64515.000
1.242,64522.000
1.244,64525.000
1.245,64523.000
1.247,64516.000
1.249,64524.000
1.250,64505.000
1.252,64518.000
1.254,64517.000
1.255,64516.000
1.257,64495.000
1.259,64499.000
1.260,64517.000
1.262,64549.000
1.264,64556.000
1.265,64548.000
1.267,64531.000
1.269,64510.000
1.270,64525.000
1.272,64522.000
1.274,64526.000
1.275,64530.000
1.277,64499.000
1.279,64464.000
1.280,64445.000
1.282,64474.000
1.284,64494.000
1.285,64484.000
1.287,64488.000
1.289,64493.000
1.290,64517.000
1.292,64531.000
1.294,64528.000
1.295,64527.000
1.297,64511.000
1.299,64527.000
1.300,64505.000
1.302,64501.000
1.304,64504.000
1.305,64517.000
1.307,64517.000
1.309,64498.000
1.310,64511.000
1.312,64535.000
1.314,64564.000
1.315,64550.000
1.317,64546.000
1.319,64519.000
1.320,64517.000
1.322,64465.000
1.324,64456.000
1.325,64427.000
1.327,64458.000
1.329,64487.000
1.330,64523.000
1.332,64530.000
1.334,64500.000
1.335,64470.000
1.337,64451.000
1.339,64489.000
1.340,64550.000
1.342,64590.000
1.344,64586.000
1.345,64545.000
1.347,64509.000
1.349,64496.000
1.350,64507.000
1.352,64532.000
1.354,64498.000
1.355,64512.000
1.357,64515.000
1.359,64518.000
1.360,64491.000
1.362,64483.000
1.364,64527.000
1.365,64555.000
1.367,64546.000
1.369,64523.000
1.370,64506.000
1.372,64514.000
1.374,64502.000
1.375,64489.000
1.377,64490.000
1.379,64510.000
1.380,64505.000
1.382,64514.000
1.384,64517.000
1.385,64535.000
1.387,64535.000
1.389,64545.000
1.390,64536.000
1.392,64517.000
1.394,64495.000
1.395,64495.000
1.397,64506.000
1.399,64527.000
1.400,64547.000
1.402,64538.000
1.404,64506.000
1.405,64512.000
1.407,64509.000
1.409,64525.000
1.410,64501.000
1.412,64487.000
1.414,64484.000
1.415,64492.000
1.417,64503.000
1.419,64500.000
1.420,64488.000
1.422,64507.000
1.424,64521.000
1.425,64522.000
1.427,64500.000
1.429,64501.000
1.430,64513.000
1.432,64515.000
1.434,64494.000
1.435,64484.000
1.437,64495.000
1.439,64517.000
1.440,64527.000
1.442,64530.000
1.444,64537.000
1.445,64576.000
1.447,64585.000
1.449,64574.000
1.450,64554.000
1.452,64552.000
1.454,64545.000
1.455,64532.000
1.457,64535.000
1.459,64552.000
1.460,64555.000
1.462,64540.000
1.464,64540.000
